original_id,link_url,user_nickname,original_message_id,subject,message_time,category,domain,status,location,target_object,content,reply_id,reply_nickname,reply_organization,reply_time,reply_content,satisfaction,solution_score,attitude_score,speed_score,wuhan_gid,district_name
3609,http://liuyan.people.com.cn/threads/content?tid=18876597,17********0,18876597,拖欠本人43天工资,2023/9/13 12:40,投诉/求助,教育,已办理,湖北省 咸宁市,湖北省江夏区委书记,本人在2023.6.21-8.19武汉市江夏区熊廷弼街齐心今城11附七武汉一**集团兼职，在与其协商离职后，我从8.28日起至9.12日内曾多次与他沟通结算我的工资，他在沟通过程中用各种理由拒绝发放，本人要求追回工资,6509395,15********0,武汉江夏区,2023/9/20 10:48,网友，您好!经江夏区人力资源和社会保障局监察大队工作人员调查核实，您是在校学生，利用暑假勤工俭学2023年7月1日入职武汉***教育科技有限公司做招生工作，与公司签订劳务合同，约定底薪每月2800元左右，2023年7月25日离职后，公司拖欠您7月份工资未支付。工作人员联系公司法人，其称因您未招到学生，仅按照每月1800元来结算。因双方就工资金额产生纠纷，协调未果，鉴于您是在校学生，根据《关于贯彻执行&lt;中华人民共和国劳动法&gt;若干问题的意见》（劳部发〔1995〕309号）第十二条“在校生利用业余时间勤工助学，不视为就业，未建立劳动关系，可以不签订劳动合同……”规定，在校生的劳动报酬问题已超出劳动保障监察职责，建议您向人民法院起诉，依法维权。感谢您的信任与支持！,,,,,9,江夏区
3610,http://liuyan.people.com.cn/threads/content?tid=19481595,13********8,19481595,拖欠工资,2023/12/16 21:37,投诉/求助,文娱,已办理,湖北省 襄阳市,湖北省江夏区委书记,本人在2023年12月5日至12月9日在捌**茶社在职共五天，门店辞退我按照劳动法规定理应及时结算工资，但门店一直推脱至今都拒绝发放发工资645元。本人希望可以早日拿到属于自己的工资。,6776285,15********0,武汉江夏区,2024/1/2 9:09,尊敬的网友，您好！经江夏区人力资源和社会保障局监察大队工作人员调查了解，您反映2023年12月5日至12月9日在捌分满茶社工作共五天，现被拖欠工资。 监察大队工作人员联系您，现您表示向市民热线反映的问题已解决，已无其他诉求。 感谢您的信任与支持！,,,,,9,江夏区
3614,http://liuyan.people.com.cn/threads/content?tid=17438817,18********5,17438817,三店超市违规办理烟草证,2023/2/27 15:00,投诉/求助,就业,已办理,湖北省 武汉市,湖北省东西湖区委书记,本人在三店佳兆业悦府二期经营烟草副食店半年有余，且已取得烟草证半年多，我隔壁也有一家超市，其不符合烟草间隔30米办证要求，但仍数次违规售卖烟草，被烟草稽查多次仍不整改，今天烟草来为隔壁办理烟草证，说隔壁能办理烟草证，我店铺距离和隔壁仅仅一墙之隔，这种情况也能办理，我是万万不能理解，完全无视法律法规，这样搞违背了有关规定，请相关单位彻查。,6112903,13********3,武汉市东西湖区,2023/3/7 11:15,"网民朋友，您在人民网留言反映东西湖区关于烟草专卖零售许可证办理的问题 。经东西湖区烟草专卖局核实，2023年02月28日下午16时02分东西湖区吴家山管理所执法人员一行四人，到现场开启执法记录仪，出示执法证件后，向您出示了东烟规[2021]1号文件《武汉市东西湖区烟草制品零售点合理布局规定》，其中第二十一条第一项规定烈士遗属不受具体所属市场单元合理布局标准的规定条件限制，“鑫圆便利超市”申请人刘正洪系烈士遗属，符合我局烟草专卖零售许可证办理条件，且现场勘验全过程符合法定程序规定，当时您在现场。且我局执法人员的解答表示认可。
感谢您的留言，祝您生活愉快！",,,,,2,东西湖区
3619,http://liuyan.people.com.cn/threads/content?tid=17843679,15********6,17843679,押金无法退还,2023/4/23 14:31,投诉/求助,政务,已办理,湖北省 十堰市,湖北省东西湖区委书记,本人在武汉**电单车app缴纳过299元押金，自2022年起多次在平台申请退还押金均失败，平台客服一直推诿不作为，多次表示将于十日内退还，到一直未退还。,6212241,13********3,武汉市东西湖区,2023/4/28 9:13,"网民朋友，您在人民网留言反映武汉小**意科技有限公司芒*电单车不退押金问题。经东西湖区市场监督管理局核实，武汉小**意科技有限公司芒*电单车已将押金退还给您。_x000D_
感谢您的留言，祝您生活愉快！",,,,,2,东西湖区
3620,http://liuyan.people.com.cn/threads/content?tid=19291109,18********0,19291109,恶意拖欠工资,2023/11/19 3:47,投诉/求助,就业,已办理,湖北省 武汉市,湖北省东西湖区委书记,本人在武汉东西湖区武汉客*一公司上班.职位是抖音销售主播.我10月13日上班一直到11月15日离职.老板说的是15天试用期.如果试用期没过就是130一天工资算.如果试用期过了那就是按照来上班的第一天开始算正常的月工资底薪加销售额的1%提成.但是我11月15日离职的时候.老板只给我发了10月份的一部分工资.还有我应得的底薪和提成没有结算给我.并且没有人走账清.11月份的底薪和提成并没有发给我,6670332,13********3,武汉市东西湖区,2023/11/27 16:02,"网民朋友，您好！您在人民网留言反映湖北省*****电子商务有限公司拖欠工资问题。经东西湖区人社局核实，您称自行和湖北省*****电子商务有限公司协商处理，暂时无需调解。工作人员告知您在自行协商过程中尽量做好录音或纸面证据收集，以备后续维权使用。若与公司老板协商未果，可再次联系工作人员介入调解，或携带证据材料申请立案调查处理。_x000D_
感谢您的留言，祝您生活愉快！",,,,,2,东西湖区
3622,http://liuyan.people.com.cn/threads/content?tid=18879166,18********6,18879166,不满7天无薪水,2023/9/13 18:14,投诉/求助,就业,已办理,湖北省 武汉市,湖北省东西湖区委书记,本人在武汉行致*人力资源有限公司上班3天觉得不太合适岗位提出离开，去跟领导提出离开申请得知未满7天不发放工资，HR事先告诉有一星期试岗，一星期后签合同，但并未说未满一星期没有工资。确认后告知老板如果真的不发放这3天工资会投诉，老板直接说那你去吧。,6517469,13********3,武汉市东西湖区,2023/9/22 18:02,"网民朋友，您好！您在人民网留言反映武汉行致远人力资源有限公司拖欠工资问题。经东西湖区人社局核实，您已与武汉行致远人力资源有限公司协商好10月15日发放工资，暂不需要协调。东西湖区人社局告知您，若后期有需要可再与工作人员联系。
感谢您的留言，祝您生活愉快！",,,,,2,东西湖区
3623,http://liuyan.people.com.cn/threads/content?tid=19354345,13********9,19354345,健身房练伤退费难,2023/11/28 23:57,投诉/求助,文娱,已办理,湖北省 武汉市,湖北省东西湖区委书记,本人在武汉赫**游泳健身（壹站城）店购买私教课，一次课后大腿疼痛并无好转去医院前往检查，检查出髋关节半脱位、圆韧带水肿等一系列问题，医生建议需要手术治疗并建议不适合继续运动，与该健身房提出退课申请需扣除30%手续费，本人无法接受后进行投诉投诉内容:1、本人身体在健身房锻炼期间出现严重问题，教练未尽职责进行安全有效的训练2、购买康复课声称可以将骨盆进行调整，上课几十节也并未改善；3、健身房私教教练无证上岗本人诉求:全额退还本人购买的剩余课程以及会籍费用,6710697,13********3,武汉市东西湖区,2023/12/12 15:53,"网民朋友，您好！您在人民网留言反映武汉赫**游泳健身（壹站城）店私教教练无证上岗，上课期间身体受伤，申请退课，该店要求扣除30%手续费，对此不认可。经东西湖区文化和旅游局核实，您反映的私教刘教练于2018年经培训和考试合格，由中国健美协会授予“中国健美健身高级专业健身教练”称号，属于持证上岗。_x000D_
关于退课需扣除30%手续费问题，经东西湖区市场监督管理局核实，您表示将自行与武汉赫**游泳健身店沟通退课退款事宜。东西湖区市场监督管理局告知您，若沟通无果，可电话63377002联系工作人员组织现场调解。_x000D_
感谢您的留言，祝您生活愉快！",,,,,2,东西湖区
3626,http://liuyan.people.com.cn/threads/content?tid=18036976,13********2,18036976,电单车不退押金,2023/5/18 19:37,投诉/求助,企业,已办理,湖北省 武汉市,湖北省东西湖区委书记,本人在芒*电单车APP于2018-03-25通过微信支付缴纳押金299元，因工作和生活的区域芒*电单车不再运营，我于2022年3月份开始在芒*电单车APP上申请退还押金，前期对方回复说5-7个工作日退还，到期未退款，再次咨询对方，回复需要提供个人退款信息，填写完成后，任然不退。至今一年多，多次联系对方客服，均无法得到有效处理和回复，恳请政府协调处理退还押金问题，谢谢！,6254970,13********3,武汉市东西湖区,2023/5/24 10:28,"网民朋友，您在人民网留言反映武汉****科技有限公司**电单车不退押金问题。经东西湖区市场监督管理局核实，武汉****科技有限公司**电单车已将押金退还给您。_x000D_
感谢您的留言，祝您生活愉快！",满意,5,5,5,2,东西湖区
3627,http://liuyan.people.com.cn/threads/content?tid=17796949,15********6,17796949,兼职拖欠工资,2023/4/15 21:36,投诉/求助,就业,已办理,湖北省 武汉市,湖北省江夏区委书记,本人大四学生，于去年8月29号开始在艺术培训机构“**艺术中心”兼职担任舞蹈老师，于3月31号提出离职，老板并未回复我，并且在第二天直接把我踢出工作群，在此之前还有三月的工资未结给我，一共是620元，原定是每月15号发上个月工资，今天是4月15号我去找老板索要上个月工资，老板明确表示不给我,6198920,15********0,武汉江夏区,2023/4/21 15:13,网友，您好，经核查，当事人是一名大四的学生，在外勤工俭学给一家舞蹈培训机构兼职舞蹈老师。江夏区司法局工作人员告知当事人可以在当地司法所进行双方自愿调解，或者前往市民之家进行律师咨询。感谢您的信任与支持。,,,,,9,江夏区
3628,http://liuyan.people.com.cn/threads/content?tid=18919798,15********4,18919798,村委会在安置房分配上不公平不透明,2023/9/19 21:36,投诉/求助,三农,已办理,湖北省 武汉市,湖北省江夏区委书记,本人姓名方*，为庙山开发区幸福社区村民，今年9月在二期安置房分配上受到不公平待遇。我的家庭结构特殊，成员三姊妹一弟、父母及二姐两孩子一共8人，大姐、我及弟都未婚，母亲为残疾人，丧失了劳动能力，家庭条件很差。基于村委会分房政策，仅我弟和二姐两孩子三人各分得一个指标，一个指标40平方米，而我们姊妹三人没有。不公平地方如下：1.男性未婚已婚差别大：男性已婚有两指标，有小孩再加一指标，三口之家再加一个指标，共4指标，而我弟只有一个指标；2.男性和女性差别大，已婚的二姐和未婚的大姐和我都没有指标分配权利；3.双女户和三女户差别，双女户加一个指标，而我家三个女儿没有；4.独生子女和多子女差别，独生子女追加一指标；5.还有其他以各种理由追加指标情况，比如一个家庭多协议。没有按照客观的人口数量和面积来，而是以性别、已婚未婚以及双女户等依据制定分房政策。请求领导帮助！,6523726,15********0,武汉江夏区,2023/9/26 14:11,网友，您好！经江夏经济开发区庙山高新产业园幸福村工作人员调查核实，按照幸福村二期还建房分配方案执行，感谢您的信任与支持！,不满意,1,5,5,9,江夏区
